parent_sku,child_sku,Wattage_Options
LT-STS-2370,LT-STS-2370-15W-2700K-15-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3500K-15-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3500K-15-Juno-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Juno-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Juno-BK,"15 Watts"
LT-STS-2380,LT-STS-2380--2700K-15-Halo-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Halo-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Capri-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Capri-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Lightolier-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-15-Lightolier-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Juno-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Juno-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Halo-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Halo-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Capri-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Capri-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Lightolier-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-24-Lightolier-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Juno-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Juno-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Halo-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Halo-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Capri-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Capri-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Lightolier-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-2700K-40-Lightolier-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Juno-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Juno-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Halo-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Halo-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Capri-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Capri-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Lightolier-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-15-Lightolier-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Juno-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Juno-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Halo-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Halo-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Capri-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Capri-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Lightolier-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-24-Lightolier-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Juno-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Juno-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Halo-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Halo-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Capri-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Capri-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Lightolier-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3000K-40-Lightolier-BK,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3500K-15-Juno-WH,"15 Watts"
LT-STS-2380,LT-STS-2380-15W-3500K-15-Juno-BK,"15 Watts"
MX-LSV4U,MX-LSV4U-20-40,"20 Watts"
MX-LSV4U,MX-LSV4U-20-50,"20 Watts"
MX-LSV4U,MX-LSV4U-30-40,"30 Watts"
MX-LSV4U,MX-LSV4U-30-50,"30 Watts"
MX-LSV4U,MX-LSV4U-50-40,"50 Watts"
MX-LSV4U,MX-LSV4U-50-50,"50 Watts"
FL-FI-CES,FL-FI-CES-D18W-40E,"18 Watts"
FL-FI-CES,FL-FI-CES-D18W-50E,"18 Watts"
FL-FI-CES,FL-FI-CES-D27W-40E,"27 Watts"
FL-FI-CES,FL-FI-CES-D27W-50E,"27 Watts"
FL-FI-CES,FL-FI-CES-D40W-40E,"40 Watts"
FL-FI-CES,FL-FI-CES-D40W-50E,"40 Watts"
FL-FI-CES,FL-FI-CES-D54W-40E,"54 Watts"
FL-FI-CES,FL-FI-CES-D54W-50E,"54 Watts"
FL-FI-CPS,FL-FI-CPS-D15W-3CCT-CP4-TRIM,"15 Watts"
FL-FI-CPS,FL-FI-CPS-D15W-3CCT-CP6-TRIM,"15 Watts"
FL-FI-CPS,FL-FI-CPS-D15W-3CCT-CP8-TRIM,"15 Watts"
FL-FI-CPS,FL-FI-CPS-D15W-3CCT-CP10-TRIM,"15 Watts"
FL-FI-CPS,FL-FI-CPS-D20W-3CCT-CP4-TRIM,"20 Watts"
FL-FI-CPS,FL-FI-CPS-D20W-3CCT-CP6-TRIM,"20 Watts"
FL-FI-CPS,FL-FI-CPS-D20W-3CCT-CP8-TRIM,"20 Watts"
FL-FI-CPS,FL-FI-CPS-D20W-3CCT-CP10-TRIM,"20 Watts"
FL-MHB02,FL-MHB02-67W-40K,"67 Watts"
FL-MHB02,FL-MHB02-67W-50K,"67 Watts"
FL-MHB02,FL-MHB02-97W-40K,"97 Watts"
FL-MHB02,FL-MHB02-97W-50K,"97 Watts"
FL-MHB02,FL-MHB02-100W-40K,"100 Watts"
FL-MHB02,FL-MHB02-100W-50K,"100 Watts"
FL-MHB02,FL-MHB02-140W-40K,"140 Watts"
FL-MHB02,FL-MHB02-140W-50K,"140 Watts"
FL-MHB02,FL-MHB02-180W-40K,"180 Watts"
FL-MHB02,FL-MHB02-180W-50K,"180 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-40W-35K,"40 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-40W-40K,"40 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-40W-50K,"40 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-50W-35K,"50 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-50W-40K,"50 Watts"
FL-FI-DP-24-U-P,FL-FI-DP-24-U-P-50W-50K,"50 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-30W-35K,"30 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-30W-40K,"30 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-30W-50K,"30 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-36W-35K,"36 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-36W-40K,"36 Watts"
FL-FI-DP-22-U-P,FL-FI-DP-22-U-P-36W-50K,"36 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LQ20W2500LDMV-30KWH,"20 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LQ20W2500LDMV-35KWH,"20 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LQ20W2500LDMV-40KWH,"20 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LQ20W2500LDMV-50KWH,"20 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LB41W5000LDMV-30KWH,"41 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LB41W5000LDMV-35KWH,"41 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LB41W5000LDMV-40KWH,"41 Watts"
TF-MAX3FR-24LQ,TF-MAX3FR-24LB41W5000LDMV-50KWH,"41 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D148DMVWH-30KRD,"148 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D148DMVWH-35KRD,"148 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D148DMVWH-40KRD,"148 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D148DMVWH-50KRD,"148 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D266DMVWH-30KRD,"266 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D266DMVWH-35KRD,"266 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D266DMVWH-40KRD,"266 Watts"
TF-L23HSFR58X58LQ,TF-L23HSFR58X58LQ-D266DMVWH-50KRD,"266 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-27-UTD,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-27-UZTD,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-30-UTD,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-30-UZTD,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-35-UTD,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-35-UZTD,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-40-UTD,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-14-40-UZTD,"14 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-27-UTD,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-27-UZTD,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-30-UTD,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-30-UZTD,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-35-UTD,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-35-UZTD,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-40-UTD,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-22-40-UZTD,"22 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-27-UTD,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-27-UZTD,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-30-UTD,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-30-UZTD,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-35-UTD,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-35-UZTD,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-40-UTD,"32 Watts"
LT-LEDH-S11,LT-LEDH-S11-G2-32-40-UZTD,"32 Watts"
RP-8321H,RP-8321H-10-27-15N,"10 Watts"
RP-8321H,RP-8321H-10-27-38M,"10 Watts"
RP-8321H,RP-8321H-10-27-60W,"10 Watts"
RP-8321H,RP-8321H-10-30-15N,"10 Watts"
RP-8321H,RP-8321H-10-30-38M,"10 Watts"
RP-8321H,RP-8321H-10-30-60W,"10 Watts"
RP-8321H,RP-8321H-15-27-15N,"15 Watts"
RP-8321H,RP-8321H-15-27-38M,"15 Watts"
RP-8321H,RP-8321H-15-27-60W,"15 Watts"
RP-8321H,RP-8321H-15-30-15N,"15 Watts"
RP-8321H,RP-8321H-15-30-38M,"15 Watts"
RP-8321H,RP-8321H-15-30-60W,"15 Watts"
RP-8321H,RP-8321H-23-27-15N,"23 Watts"
RP-8321H,RP-8321H-23-27-38M,"23 Watts"
RP-8321H,RP-8321H-23-27-60W,"23 Watts"
RP-8321H,RP-8321H-23-30-15N,"23 Watts"
RP-8321H,RP-8321H-23-30-38M,"23 Watts"
RP-8321H,RP-8321H-23-30-60W,"23 Watts"
RP-8320H,RP-8320H-10-27-15N,"10 Watts"
RP-8320H,RP-8320H-10-27-38M,"10 Watts"
RP-8320H,RP-8320H-10-27-60W,"10 Watts"
RP-8320H,RP-8320H-10-30-15N,"10 Watts"
RP-8320H,RP-8320H-10-30-38M,"10 Watts"
RP-8320H,RP-8320H-10-30-60W,"10 Watts"
RP-8320H,RP-8320H-15-27-15N,"15 Watts"
RP-8320H,RP-8320H-15-27-38M,"15 Watts"
RP-8320H,RP-8320H-15-27-60W,"15 Watts"
RP-8320H,RP-8320H-15-30-15N,"15 Watts"
RP-8320H,RP-8320H-15-30-38M,"15 Watts"
RP-8320H,RP-8320H-15-30-60W,"15 Watts"
RP-8320H,RP-8320H-23-27-15N,"23 Watts"
RP-8320H,RP-8320H-23-27-38M,"23 Watts"
RP-8320H,RP-8320H-23-27-60W,"23 Watts"
RP-8320H,RP-8320H-23-30-15N,"23 Watts"
RP-8320H,RP-8320H-23-30-38M,"23 Watts"
RP-8320H,RP-8320H-23-30-60W,"23 Watts"
RP-8126H,RP-8126H-23-30,"23 Watt"
RP-8126H,RP-8126H-23-35,"23 Watt"
RP-8126H,RP-8126H-23-40,"23 Watt"
RP-8126H,RP-8126H-30-30,"30 Watt"
RP-8126H,RP-8126H-30-35,"30 Watt"
RP-8126H,RP-8126H-30-40,"30 Watt"
RP-8126H,RP-8126H-45-30,"45 Watt"
RP-8126H,RP-8126H-45-35,"45 Watt"
RP-8126H,RP-8126H-45-40,"45 Watt"
RP-8125HIC,RP-8125HIC-23-30,"23 Watts"
RP-8125HIC,RP-8125HIC-23-35,"23 Watts"
RP-8125HIC,RP-8125HIC-23-40,"23 Watts"
RP-8125HIC,RP-8125HIC-30-30,"30 Watts"
RP-8125HIC,RP-8125HIC-30-35,"30 Watts"
RP-8125HIC,RP-8125HIC-30-40,"30 Watts"
RP-8125H,RP-8125H-23-30,"23 Watts"
RP-8125H,RP-8125H-23-35,"23 Watts"
RP-8125H,RP-8125H-23-40,"23 Watts"
RP-8125H,RP-8125H-30-30,"30 Watts"
RP-8125H,RP-8125H-30-35,"30 Watts"
RP-8125H,RP-8125H-30-40,"30 Watts"
RP-8125H,RP-8125H-45-30,"45 Watts"
RP-8125H,RP-8125H-45-35,"45 Watts"
RP-8125H,RP-8125H-45-40,"45 Watts"
RP-8124H,RP-8124H-14-30,"14 Watts"
RP-8124H,RP-8124H-14-35,"14 Watts"
RP-8124H,RP-8124H-14-40,"14 Watts"
RP-8124H,RP-8124H-23-30,"23 Watts"
RP-8124H,RP-8124H-23-35,"23 Watts"
RP-8124H,RP-8124H-23-40,"23 Watts"
RP-8124H,RP-8124H-30-30,"30 Watts"
RP-8124H,RP-8124H-30-35,"30 Watts"
RP-8124H,RP-8124H-30-40,"30 Watts"
RP-8124H,RP-8124H-45-30,"45 Watts"
RP-8124H,RP-8124H-45-35,"45 Watts"
RP-8124H,RP-8124H-45-40,"45 Watts"
RP-8122HIC,RP-8122HIC-14-30,"14 Watts"
RP-8122HIC,RP-8122HIC-14-35,"14 Watts"
RP-8122HIC,RP-8122HIC-14-40,"14 Watts"
RP-8122HIC,RP-8122HIC-23-30,"23 Watts"
RP-8122HIC,RP-8122HIC-23-35,"23 Watts"
RP-8122HIC,RP-8122HIC-23-40,"23 Watts"
RP-8122HIC,RP-8122HIC-30-30,"30 Watts"
RP-8122HIC,RP-8122HIC-30-35,"30 Watts"
RP-8122HIC,RP-8122HIC-30-40,"30 Watts"
RP-8122H,RP-8122H-14-30,"14 Watts"
RP-8122H,RP-8122H-14-35,"14 Watts"
RP-8122H,RP-8122H-14-40,"14 Watts"
RP-8122H,RP-8122H-23-30,"23 Watts"
RP-8122H,RP-8122H-23-35,"23 Watts"
RP-8122H,RP-8122H-23-40,"23 Watts"
RP-8122H,RP-8122H-30-30,"30 Watts"
RP-8122H,RP-8122H-30-35,"30 Watts"
RP-8122H,RP-8122H-30-40,"30 Watts"
RP-8122H,RP-8122H-45-30,"45 Watts"
RP-8122H,RP-8122H-45-35,"45 Watts"
RP-8122H,RP-8122H-45-40,"45 Watts"
RP-8121H,RP-8121H-14-30,"14 Watts"
RP-8121H,RP-8121H-14-35,"14 Watts"
RP-8121H,RP-8121H-14-40,"14 Watts"
RP-8121H,RP-8121H-23-30,"23 Watts"
RP-8121H,RP-8121H-23-35,"23 Watts"
RP-8121H,RP-8121H-23-40,"23 Watts"
RP-8120HIC,RP-8120HIC-14-30,"14 Watts"
RP-8120HIC,RP-8120HIC-14-35,"14 Watts"
RP-8120HIC,RP-8120HIC-14-40,"14 Watts"
RP-8120HIC,RP-8120HIC-23-30,"23 Watts"
RP-8120HIC,RP-8120HIC-23-35,"23 Watts"
RP-8120HIC,RP-8120HIC-23-40,"23 Watts"
RP-8120H,RP-8120H-14-30,"14 Watts"
RP-8120H,RP-8120H-14-35,"14 Watts"
RP-8120H,RP-8120H-14-40,"14 Watts"
RP-8120H,RP-8120H-23-30,"23 Watts"
RP-8120H,RP-8120H-23-35,"23 Watts"
RP-8120H,RP-8120H-23-40,"23 Watts"
RP-8081,RP-8081-15-30,"15 Watts"
RP-8081,RP-8081-15-35,"15 Watts"
RP-8081,RP-8081-15-40,"15 Watts"
RP-8081,RP-8081-20-30,"20 Watts"
RP-8081,RP-8081-20-35,"20 Watts"
RP-8081,RP-8081-20-40,"20 Watts"
RP-8081,RP-8081-30-30,"30 Watts"
RP-8081,RP-8081-30-35,"30 Watts"
RP-8081,RP-8081-30-40,"30 Watts"
RP-8061,RP-8061-15-30,"15 Watts"
RP-8061,RP-8061-15-35,"15 Watts"
RP-8061,RP-8061-15-40,"15 Watts"
RP-8061,RP-8061-20-30,"20 Watts"
RP-8061,RP-8061-20-35,"20 Watts"
RP-8061,RP-8061-20-40,"20 Watts"
RP-8061,RP-8061-30-30,"30 Watts"
RP-8061,RP-8061-30-35,"30 Watts"
RP-8061,RP-8061-30-40,"30 Watts"
RP-8041,RP-8041-15-30,"15 Watts"
RP-8041,RP-8041-15-35,"15 Watts"
RP-8041,RP-8041-15-40,"15 Watts"
RP-8041,RP-8041-20-30,"20 Watts"
RP-8041,RP-8041-20-35,"20 Watts"
RP-8041,RP-8041-20-40,"20 Watts"
FL-WSD-CP,FL-WSD-CP-95W-50K,"95 Watts"
FL-WSD-CP,FL-WSD-CP-12W-50K,"120 Watts"
FL-WSD-CP,FL-WSD-CP-15W-50K,"150 Watts"
FL-WSD-CP,FL-WSD-CP-20W-50K,"200 Watts"
FL-E2-RWP-,FL-E2-RWP-60WA1,"60 Watts"
FL-E2-RWP-,FL-E2-RWP-80WA1,"80 Watts"
FL-E2-RWP,FL-E2-RWP-25WA1,"25 Watts"
FL-E2-RWP,FL-E2-RWP-40WA1,"40 Watts"
TF-44RFSF48L,TF-44RFSF48L-R24W2400LDMV-30KWH,"24 Watts"
TF-44RFSF48L,TF-44RFSF48L-R24W2400LDMV-35KWH,"24 Watts"
TF-44RFSF48L,TF-44RFSF48L-R24W2400LDMV-40KWH,"24 Watts"
TF-44RFSF48L,TF-44RFSF48L-R24W2400LDMV-50KWH,"24 Watts"
TF-44RFSF48L,TF-44RFSF48L-R48W4800LDMV-30KWH,"48 Watts"
TF-44RFSF48L,TF-44RFSF48L-R48W4800LDMV-35KWH,"48 Watts"
TF-44RFSF48L,TF-44RFSF48L-R48W4800LDMV-40KWH,"48 Watts"
TF-44RFSF48L,TF-44RFSF48L-R48W4800LDMV-50KWH,"48 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-15-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-24-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-2700K-40-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-15-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-24-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Juno-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Juno-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Halo-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Halo-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Capri-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Capri-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Lightolier-WH,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3000K-40-Lightolier-BK,"15 Watts"
LT-STS-2370,LT-STS-2370-15W-3500K-15-Juno-WH,"15 Watts"
